Order_ID,Customer_ID,Customer_Name,Product_ID,Product_Name,Brand,Category,Price,Quantity,Total_Price,Order_Date,Shipping_Address,City,State,Country,Postal_Code,Email,Phone_Number,Payment_Method,Transaction_Status
abe690d5-556e-425c-b77f-44ff4c57908d,d9b9cdad-e10d-4b6d-94a4-eae8e45d7a4e,Darryl Jones,49bf982f-3c15-4b50-b84c-74586d47730d,power,Sanders PLC,perfume,576.61,8,4612.88,2020-07-21 00:06:58.013217,"57306 Estrada Extensions
Judyville, DE 72131",Wilsonmouth,North Carolina,Algeria,35097,fosterjoseph@example.org,371-803-3794,PayPal,completed
1739029e-88a7-41e7-a42a-f826b9410ed0,f0c85f68-8e8a-45d0-9fac-88a221c88cda,Michele Marsh,ad481342-0e01-48d3-bf9c-633066b26191,anything,Benson-Haynes,perfume oil,425.63,2,851.26,2023-07-09 05:42:35.807043,"PSC 6602, Box 6076
APO AE 85746",South Janice,Missouri,Peru,52347,wgarcia@example.net,327-540-6148x9325,PayPal,completed
6fc9c3ba-d604-4020-9e61-e8ac3cbf7f0d,0836f944-bfcd-42bf-bf6f-3882b6bbfcdf,Jennifer Sanchez,1106ba8a-d00e-4da5-852d-c049691f349f,human,Lewis-Johnson,perfume oil,577.3,1,577.3,2023-07-24 20:17:11.531893,"3727 Ramirez Dam Suite 255
Lauramouth, IL 31598",North Tammy,Pennsylvania,Puerto Rico,21052,johnjohnson@example.org,7695399152,PayPal,pending
9f5585a8-ed48-49cb-913c-539fe936c049,60a4bf5f-adc6-4066-ace9-81fdb4db5073,Donna Gordon,3c90df28-7a18-4d5e-aee2-2686ad25e0af,available,Adams-Mendez,perfume oil,36.49,6,218.94,2021-05-17 13:37:57.566411,"49259 Rachael Road Suite 210
Lake Robinshire, OH 16081",East Evan,Massachusetts,Martinique,31789,sbooker@example.org,(652)945-2661x8672,PayPal,pending
56c3b0dd-4f61-48df-bf64-8675119483da,e1b01e1a-0b4a-4765-bd15-306558df4c5d,Keith Martin,8a4ee16b-d742-4240-810e-bf6593dcd03b,their,"Peterson, Thompson and Harris",perfume oil,930.43,5,4652.15,2021-10-03 23:58:20.187819,"198 Ochoa Flats Suite 375
Lake John, FM 97233",Port Reneeland,Pennsylvania,Finland,88106,cheryl50@example.net,592.930.0099,Credit Card,completed
84739ba7-4caa-4b80-833b-e696811d3896,69b96efa-42ca-4ac2-8a01-b3011c0a901e,Adam Jordan,77e86b60-fb65-4a8c-89aa-7296d675aa41,growth,Melton-Taylor,perfume,800.09,8,6400.72,2020-10-23 12:48:30.225883,"019 Robert Tunnel Apt. 282
East Candiceville, GA 93684",Harperfort,New Mexico,China,85261,dbrown@example.com,(838)698-7318,Credit Card,completed
,,,6596926b-cea8-4f67-aaa5-20d90e2a5933,tend,"Henderson, Mccoy and Goodwin",perfume,693.04,9,6237.36,2021-10-27 15:56:46.495196,"5753 Johnson Roads Suite 079
Port Carolynmouth, DC 69950",East Christopherborough,Alabama,Iran,32029,jennifer06@example.com,001-300-255-6858x845,PayPal,completed
,,,6596926b-cea8-4f67-aaa5-20d90e2a5933,tend,"Henderson, Mccoy and Goodwin",perfume,693.04,9,6237.36,2021-10-27 15:56:46.495196,"5753 Johnson Roads Suite 079
Port Carolynmouth, DC 69950",East Christopherborough,Alabama,Iran,32029,jennifer06@example.com,001-300-255-6858x845,PayPal,completed
4e77b531-4cf8-4f59-801c-0bbe0246d4b5,d71eda56-87d0-4a78-97c4-2ad308d5efbc,Curtis Berg,b6b74885-b0af-4cde-9d88-28a79e9f6fe2,hope,"Conley, Butler and Vaughn",perfume oil,121.55,4,486.2,2022-09-27 01:44:07.886849,"87790 Crystal Forge
Harrisonport, PW 90630",North Bryanland,Wisconsin,Hungary,70772,vincent93@example.org,987.565.4188,Credit Card,completed
5ab7d80c-89ce-4fd9-89c7-255184cad1df,8d9e94de-efd3-4e84-872b-f66bba8738b5,Melissa Matthews,ab45f3b3-971c-4bed-b45b-d2d0ecce925b,really,Cruz-Taylor,perfume oil,638.0,9,5742.0,2024-03-28 02:47:36.769979,"69623 Bennett Lodge Apt. 665
Jessefurt, NE 06076",Angelamouth,Kansas,Guernsey,35610,vaughnjade@example.org,001-865-560-4524x2474,Debit Card,pending
36b025fa-1367-42c5-a816-6578b2ded1f0,3eeede9b-b3d1-43eb-88d5-db84b379b690,Daniel Rhodes,5cd0e2c1-8542-47b5-acdb-54f5f7d338db,lawyer,Fisher-Ramirez,perfume oil,444.98,5,2224.9,2021-01-28 10:52:27.634768,"9669 Casey Rapids Suite 275
Lake Connor, MI 79669",Wilsonside,California,Malaysia,44508,hcox@example.org,219.956.8328,PayPal,completed
30d4dd8f-197f-4a9c-a43f-cfe5c7ca287a,b4acf4c8-a2a4-4cae-bade-857f76917ed7,Olivia Castillo,f65922ee-fedf-4949-adf7-cf8161066313,today,"Wilkerson, Duncan and Anderson",perfume,430.38,10,4303.8,2020-05-28 23:14:32.216013,"952 Tiffany Motorway
Mcgeestad, NY 54293",South Joannbury,Maryland,Chad,11286,xgentry@example.net,840-854-9827,PayPal,pending
ec65e47d-9958-4569-ac9c-05e966afb845,a2654f08-6977-430e-bea6-8f20e44fd1ab,Kurt Hicks,5fa0c061-e9d0-4f14-8ec7-cfb7f81a58de,site,Carter LLC,perfume,495.98,8,3967.84,2022-10-11 03:30:51.927029,"940 Pacheco Centers
Lake Barbaraport, FL 25338",Lake Jordan,Missouri,Montenegro,64329,joeltaylor@example.com,001-614-341-0964x453,Debit Card,pending
25e8eca1-29c7-4ee9-9649-6a4e028ff362,1ade33dc-a84b-4cab-b031-c386a9018f65,Lindsey Solis,683c9638-a354-4759-8feb-6328b075462b,study,"Garza, Williams and Hall",perfume oil,307.18,2,614.36,2023-06-07 14:15:21.927261,"PSC 2065, Box 8421
APO AE 73623",New Susanmouth,Arizona,Isle of Man,23650,umcdonald@example.com,958.723.4017,Credit Card,completed
b0781a27-343a-4387-babc-3ec7ff6b3431,28653bbe-255b-4e36-8928-c5407ed8f5c3,Karen Vaughn,574c118f-914f-41ec-89b2-7898656c3d72,director,Jones Inc,perfume,507.63,9,4568.67,2023-02-24 17:37:56.568611,"518 Henderson Cape
Connertown, MT 27583",Leeville,Maryland,Isle of Man,15558,christopher61@example.net,(656)567-3302x986,Credit Card,completed
4ed316a8-70e6-4101-a0cc-18928476c7ec,8d49d41f-7a43-4965-ac8d-08d51f0e8d3b,Lauren Lewis,ca930ab9-3bd8-42d2-97a4-3cba80f167a2,cut,Dennis Ltd,perfume oil,748.04,6,4488.24,2023-11-25 05:52:15.334579,"1913 Wilson Ranch Suite 608
Herrerastad, CO 97143",North Joshuaborough,Oklahoma,Cuba,63178,norriskenneth@example.org,954.590.4615x7865,PayPal,completed
df645318-51c2-48be-9ac7-c73b855383f7,ce286c55-375f-462c-9300-1f2fad073fc7,Gary Bauer,30d39ec3-7f1a-483f-a613-20f032512af9,beyond,Roberts-Richmond,perfume,925.72,8,7405.76,2022-12-10 05:48:49.851963,"9691 Angela Islands Apt. 263
West Andrew, WV 55243",Port Roy,South Dakota,Togo,09979,chadthomas@example.org,639.990.1461x89920,Debit Card,pending
8c61f334-722c-4195-80d6-6d65d12d62d7,871cf90d-a770-40c5-b9d9-fecdedc4eb3b,Julie Hanson,6e0ca861-3f25-48e4-8bb1-57c3a7bc96fe,color,Jackson LLC,perfume oil,988.92,8,7911.36,2023-02-23 19:27:16.489438,"4015 Jill Port Suite 694
Cunninghamview, MS 63158",Brianmouth,Massachusetts,Japan,20976,amy06@example.net,(727)735-8919x3684,Credit Card,pending
eff1df9e-1bff-417e-92ae-534c7d42801f,0ce44c63-cec3-4d47-862c-5d8fe8d05f91,Nicole Bryant,c0642b65-ce03-4e4b-8dcb-3c19d7493e2d,smile,Davis-Smith,perfume oil,511.8,1,511.8,2024-03-01 06:19:49.280998,"162 Harris Groves
Port Ericside, OK 66538",Lake Kimberlyside,Washington,Peru,33612,debramarquez@example.com,906.747.7841,Debit Card,pending
0beaa8de-123a-4c8c-a38d-777dd4ce61e0,8fafef22-61c4-47c7-9a70-e78ca8c4e913,Katelyn Marshall,14aa656b-6ede-4b83-8ae8-7bb7449501ae,inside,Perkins Group,perfume oil,589.79,8,4718.32,2022-10-25 08:43:02.308602,"6331 Arnold Courts Apt. 599
Jacksonburgh, SD 76856",Flynnland,Oklahoma,Cameroon,41512,martin29@example.org,701-898-3404x39758,Credit Card,pending
55b861df-0be0-4856-aff5-7da5b64d3547,102dd3d7-5371-43ca-a77e-0c9acc55da38,Denise Morrison,4116435a-4554-406f-9b40-4c88d9372a19,speak,Gray PLC,perfume,246.34,7,1724.38,2021-01-29 21:26:45.483461,"84863 Cynthia Ramp Apt. 843
East Sarahfurt, IA 96682",West Miguelhaven,Florida,Nauru,56097,bonnie57@example.net,(604)982-5602x7943,PayPal,pending
7ac73e49-4c64-4a2f-9ecd-cb523fcc2184,486b0458-bed5-466b-be1e-dc18ebd84626,Tina Chan,0f68d220-c617-4315-a750-f95263df5602,particular,"Gomez, Mitchell and Reed",perfume oil,975.06,4,3900.24,2020-02-29 21:31:47.110244,"242 Henry Creek Suite 569
East Brandy, FM 57623",Thompsonfurt,South Carolina,India,97343,foxronald@example.net,9568163977,Debit Card,completed
5f77839c-2902-46d5-b422-a5060e5da142,c0e02529-ca72-41e3-96e0-a4f46aa3f633,Gabriela Flores,bcf1a79a-94e5-434d-97b9-cfb6decace6d,since,Smith-Foster,perfume oil,141.47,1,141.47,2020-10-14 10:08:52.792226,"1460 Salinas Key
Barnesshire, KY 30195",East Jeffrey,Washington,Greenland,37909,fguzman@example.com,(385)889-1674,Debit Card,completed
4b934011-14b6-40b8-8e27-b1e2aaaa0e0e,0632e0bf-ca9d-4051-bf79-fe4672b43ac8,Gail Poole,2a601702-2b12-445c-9c70-ee75aefbf7df,brother,"Mccann, Edwards and Russell",perfume,631.99,3,1895.97,2023-07-19 14:29:44.362643,"5830 Mary Groves
Lauraborough, NH 24154",New Joshua,Maryland,Bahrain,98942,amandachristian@example.net,548-334-0593x0989,Credit Card,pending
4d66d103-81da-4eb7-99bb-7432afb23102,d2c1d918-7cd7-4339-b0ed-dde270d6fac3,Jennifer Young,e85403f6-174c-4432-8de5-732665217a56,strategy,Terry-Graham,perfume,195.32,7,1367.24,2021-06-28 10:57:51.214670,"749 Carrillo Brook Apt. 935
East Brianmouth, MI 11685",Lake Richardland,Oregon,Guyana,52277,rreynolds@example.org,001-778-457-6056x00357,Credit Card,pending
ad6bc70e-1d54-4946-977f-3222d05ce415,56b20826-c440-460f-9df7-5e8b11c637b1,James Wallace,b311e560-1d31-4fb6-9c3d-75be31715302,product,Wilson Inc,perfume,174.0,5,870.0,2020-12-28 22:15:09.924010,"522 Ward Run
South Sylviaberg, AZ 96927",Courtneyberg,Iowa,Gibraltar,32844,osnow@example.org,+1-525-348-3244x8622,Credit Card,pending
e5e6a8c5-a0fa-42f1-9109-abcd2e0322fc,eb34eb2d-b0c2-4299-adb3-138dfd82415e,Robert Peterson,216ba80c-cc8d-4f25-869a-a02e31e9c201,maybe,Scott Group,perfume,222.96,5,1114.8,2020-06-18 09:21:09.850034,"9521 Nguyen Landing
Sharonside, NY 42392",Williamtown,Tennessee,Botswana,82958,clinejesus@example.com,206-699-5621,PayPal,pending
2350fc82-1756-407b-ac18-c35438e0a14e,8bd906db-bc29-4e17-b5bf-2e7f3648d5ee,Patrick Garcia,004c16ec-ec89-4404-9276-ab147738fe61,letter,Abbott-Johns,perfume,270.1,1,270.1,2021-07-11 20:05:16.433687,"20506 Townsend Street Suite 303
Kellyland, LA 41194",Christopherberg,Hawaii,Comoros,24103,walkerjoshua@example.com,(821)261-9617,Credit Card,completed
fc7220c9-a8dd-4fc7-b2d6-54ec171c1ff3,f08199bb-a863-4650-8974-8aba99bcc2ff,Sierra Armstrong,5d816a5a-76cc-490a-b81c-7a742a6b6386,last,Burke-Jones,perfume oil,708.72,8,5669.76,2022-04-15 10:02:16.079200,"46606 Mary Glen Apt. 307
Mullenhaven, VI 45248",Watsonmouth,Idaho,Wallis and Futuna,71941,sryan@example.net,750-705-8512x6331,Debit Card,pending
8f66a283-369d-413d-8af1-5249f4f7d009,7fbfd8a6-269b-431c-a9b0-7c7b6868aad8,Rodney Brooks,4b302fe4-ae67-48a1-be05-61e7fee21740,collection,Beck PLC,perfume oil,896.78,6,5380.68,2020-03-11 00:34:03.772340,"616 Paul Dam Suite 034
South Erin, PR 03748",Theresatown,Kentucky,Guinea-Bissau,60026,jameshanson@example.org,+1-647-592-9825,Debit Card,completed
cd8b55dd-615e-45f8-95c7-b65cd8586ea6,310f7521-973c-4e3f-b77a-48134b9601fe,Douglas Kline,4380c55c-03e1-407f-bb54-cb9a9ac1ccc7,whose,Phillips-Freeman,perfume oil,660.68,2,1321.36,2022-10-21 16:46:17.602675,"08287 Patrick Walks Suite 462
Lake Stephanieport, HI 70587",North Robert,Arizona,Belgium,47087,caseymyers@example.net,+1-354-984-4616x223,Credit Card,pending
604a5113-1ce7-4fd4-98de-9552796cccd8,6374f041-70b9-439b-aa0d-4d675300f8a8,Elizabeth Palmer,5fd05466-4f92-4f20-adf5-49cd8f048719,vote,Baker-Pope,perfume oil,956.99,5,4784.95,2020-09-16 20:08:52.978179,"30321 Stacey Tunnel
South Davidland, FM 88817",East Carolberg,Tennessee,Guam,70265,john02@example.net,6875899789,Credit Card,completed
2c8bc1f4-3e97-469b-b8ef-26ed8bf37bd5,5b6706a5-c176-4192-b858-17c3eea47d41,Brittany Daugherty,dd1f015d-dd75-4956-93f8-e54688e01e90,five,Lopez-Good,perfume,285.67,9,2571.03,2021-05-22 10:57:51.616403,"678 Lewis Course
New Terranceton, TX 57707",Gallagherton,Ohio,Turks and Caicos Islands,59890,alexanderjessica@example.com,(586)312-5807x8499,PayPal,pending
c32980c9-f6fe-41ea-9b98-c7d930beeb54,70abbd81-f493-4953-9c1a-b6c1c592b951,Elizabeth Pham,a4ae385d-cd91-43d1-bc23-155695198e7f,father,Graham and Sons,perfume oil,532.44,6,3194.6400000000003,2020-07-30 12:09:49.895958,"93612 Diana Meadows Apt. 056
Port Michaelshire, UT 60238",North Susanland,Nevada,Kenya,73553,srice@example.com,614-460-1595,Debit Card,pending
947cd1ad-4ba8-483f-9728-000ee3e39e40,5f05f430-dfad-457b-be20-3ed2daafd8db,David Martinez,d8d4ddc9-b712-40a6-9015-1d72fe13b74a,level,Parsons-Davis,perfume oil,401.68,3,1205.04,2021-02-05 18:18:55.028469,"578 Taylor Forge Suite 302
Diazmouth, VA 76239",Hooverstad,Alabama,Bahrain,95640,tallen@example.net,650-667-6971x404,Debit Card,completed
69c80e82-3f3b-4fc8-a8df-89c9427ec301,baf8f7b3-fdf9-436c-87c8-0d8e39e2924a,Austin Bryant,edccb5e7-0eb7-4609-a0fe-7a714e25e785,drug,Foster-Morales,perfume oil,880.3,3,2640.8999999999996,2022-09-09 11:10:17.459907,"018 Jonathan Shoals Suite 447
Anthonytown, AK 37759",East Christopher,Hawaii,Fiji,39796,wallerjennifer@example.net,001-404-821-6822,PayPal,pending
cf9a92cd-f41c-4c1a-aa5b-08e003f59df9,182b26c4-e661-4221-94b9-9aefa9dbd6ca,Brittany Sanders,043fca58-2faa-4ed1-b7a7-f064137b03cb,few,"Davis, Brennan and Peck",perfume oil,964.53,2,1929.06,2023-06-05 10:46:28.281193,"9884 Teresa Orchard
Marcustown, IN 37658",Grantside,Massachusetts,Sweden,72325,eric53@example.org,539-820-3773x289,Debit Card,completed
d2dda713-181e-4090-8798-054ecf3a5ca1,d8fab519-da9b-4451-b225-fa1220f50db6,Charles Reynolds,4282acae-49ff-4d1f-b85a-d8e4068b4d44,with,"Proctor, Anderson and Smith",perfume oil,815.74,1,815.74,2023-11-24 07:02:53.012834,"6513 Schmidt Park
North Williamshire, MH 05761",Martinezville,Colorado,Saint Lucia,12679,powellnancy@example.com,3362219313,Credit Card,completed
01fa23e0-4632-4c67-9014-5fb0431c009f,98d7027f-793e-4ba7-b5f8-2c9e7522c1d8,Robert Luna,c0ca8a6a-14ac-4dd8-b38a-bf40895cea5b,state,Webster PLC,perfume oil,725.26,10,7252.6,2020-10-20 22:18:42.395482,"0772 Wallace Ramp Apt. 882
East Kristinmouth, GU 55480",Trevorville,Florida,Madagascar,72617,stacey39@example.net,(540)250-7840,Debit Card,pending
eea7c471-3d94-4c84-87a0-549616badfb6,0aacf310-f32d-4037-b815-5b72af4e3aa4,Laura Patton,42e0e485-e025-42f2-8864-635bf8a71a22,through,Knight Ltd,perfume oil,803.49,1,803.49,2021-08-20 02:02:18.346428,"8520 Lori Port Apt. 616
Lake Pamelaburgh, MO 52018",Allisonburgh,Wyoming,Georgia,70399,pmontoya@example.net,564-857-8403,Credit Card,pending
52a29e70-c4cc-4187-b0af-3c12cb542066,5d946cee-e657-4c89-8907-cd2dfd56b8e0,Sharon Scott,8390a35d-151e-442c-8e50-41e6b047630f,it,Shelton and Sons,perfume oil,450.07,2,900.14,2023-07-17 03:09:33.280209,"56773 Jones Cliff
Hickstown, MD 37019",Hollandfurt,Vermont,South Africa,29325,hernandezderek@example.com,+1-893-925-6880x713,Credit Card,pending
28c7c493-0f09-409d-ba8b-69d079c565f3,a1a9037c-0460-4e55-8c72-4ae12777e8a0,Catherine Jackson,6156884a-654f-40a1-a33c-848dfed6f106,say,"Monroe, Barnes and Hardin",perfume oil,440.75,10,4407.5,2021-10-10 03:15:58.777731,"49745 Harrell Freeway Apt. 605
Port Tammyborough, NJ 40596",North Brenda,Alaska,Niue,58363,brownkevin@example.com,801.330.9295,Credit Card,pending
80a70aeb-4486-4dbb-98d2-2eaa4db9afd7,716b010c-1472-46a2-93a3-659213c3dd1b,Jessica Snyder,47d12107-07a9-4a8e-9ced-319bbebaa5b0,show,Miller-Adams,perfume,658.18,9,5923.62,2021-12-29 09:49:59.290796,"8619 Koch Crest
South Mary, WI 42566",South Renee,Florida,Saudi Arabia,45003,alvaradorobert@example.net,223-789-7797,Debit Card,completed
4aeb7f20-97c0-4ce2-abd2-d1c78ca7805b,031e3a3e-2a13-4f7c-aef5-d24448940019,Paul Nichols,cbcbe429-c27c-466f-a744-d6150b8a6f1d,science,"Deleon, Anderson and French",perfume oil,792.08,4,3168.32,2020-12-28 09:03:19.880270,"634 Thomas Camp Suite 638
Davidview, IN 04505",Nguyenshire,Pennsylvania,Mexico,98736,samuelnovak@example.net,001-920-289-9440x81775,Credit Card,pending
873ed8ac-6a1e-4342-ae5d-21aaad939df6,4a710561-1a3f-41c9-b967-691ad744db4b,Karen Butler,aebe51c9-56c0-4492-9731-69b7bb4b6e15,direction,Foster LLC,perfume oil,76.92,9,692.28,2023-06-08 00:14:11.747086,"9922 Carter Manor Suite 340
Smithport, PW 37623",Lake David,Arizona,Micronesia,44227,crystal93@example.org,001-965-318-0186x993,Debit Card,pending
452e5be8-3788-4774-8977-82498687ec45,739d7c1b-2de7-4d8e-889b-00f6dc00b7b2,Jason Garcia,b9f9aef4-b445-4c23-8a49-7592e61f3963,measure,Walker-Torres,perfume,840.55,7,5883.849999999999,2020-09-06 05:33:28.488091,"334 Jason Parks
East Erinchester, HI 49022",North Erin,Kansas,Palestinian Territory,23126,moorelaurie@example.org,226.543.5495x3105,PayPal,completed
917f2e8e-c323-4fe3-9f61-5af4fa84eac3,b05e541c-2ee0-4e79-bf2f-6e29be67ea3f,Erik Shea,6320ce52-c61e-4db8-a19b-9e1c2b024e2d,reduce,Smith PLC,perfume,570.33,2,1140.66,2024-02-25 08:32:48.929425,"265 Justin Dale Suite 413
Zimmermanshire, LA 65037",East Theresaview,Arizona,Samoa,75016,robert29@example.org,(845)639-3259,Debit Card,pending
ffc848f2-b213-4cd4-b821-bed85ef609ef,706815a8-5bbe-4193-9e70-9401a0f908aa,Jacqueline Lee,05630bb4-0dc3-43c0-89a8-cd0e3a1c7b10,century,"Sullivan, Morgan and Herring",perfume oil,426.4,6,2558.3999999999996,2024-03-22 04:39:19.968722,"95666 Rasmussen Drive
Port Shannon, KS 87071",Johnsonborough,Georgia,Jamaica,41797,tracybrown@example.org,(627)687-1560,Debit Card,pending
b88c272b-52ca-429b-9a38-dce53f0500f3,ea8eaa5b-f3bd-41e3-8d5d-d0f8584e46f4,Jim Freeman,c1b8308f-1f9f-4609-9a41-4ed4df283823,beautiful,Franklin Ltd,perfume,210.73,5,1053.6499999999999,2022-07-23 18:14:13.225426,"4338 Shields Junction Apt. 042
New Timothy, TN 04069",Brandyside,North Carolina,Congo,76799,thomasgeorge@example.org,7462785597,Credit Card,completed
f4244b07-486e-426b-9cec-99cbb1a5a95c,f9cf7c1c-5f98-43a2-869a-a12a2c330d5c,Jerry Jones,b08024b6-67b2-4d19-b7fd-9c3476e529e7,number,Lopez-Huff,perfume,778.79,2,1557.58,2021-04-02 21:45:50.680058,"653 John Ridge
New Mary, ME 86755",West Heather,Mississippi,Chad,22584,mschneider@example.org,(272)583-2478x10276,PayPal,pending
625dcb81-8e22-4af0-8c10-a642aef7d7c0,e0f34010-d079-4666-ae41-a7be0acc2f27,Michael Hicks,47afb595-3814-4a69-ba02-ae45030631d6,possible,Evans-Gilmore,perfume oil,350.9,1,350.9,2022-02-06 06:37:58.838444,"658 Christopher Prairie Suite 313
Reyesfort, IA 82188",Parrishfort,Maine,Saint Martin,98275,jacoblamb@example.com,675.610.6812x024,Credit Card,completed
a69e1120-c423-4c9d-9585-1bb11597aafa,276aaa7e-6ec5-4658-b3e7-27535149c7bf,Mr. Jeffrey Mckay,39b332d0-381a-4c31-9afd-9978de2dc705,prove,Webster-Reeves,perfume,616.4,2,1232.8,2021-03-30 03:06:45.866438,"Unit 1026 Box 4234
DPO AP 94289",East Colinchester,Georgia,Gibraltar,01717,zboyd@example.net,001-554-639-7979x8316,Credit Card,completed
323e48fc-5cc5-41c0-ac48-3fc4966fcdd7,630d096c-76d3-4365-8cf8-053e99a96b6b,Gary Ramirez,194716d9-6658-45f4-ae19-acf4f883bedb,recent,Terry-Jones,perfume oil,551.31,1,551.31,2022-04-17 02:50:05.113845,"1916 Jill Locks
Ramosberg, GA 93860",Onealhaven,Oregon,Bolivia,51488,taylornicholas@example.org,8044163360,Credit Card,completed
8e18c23a-8a19-4fa5-bcdc-1b3b7d96cd59,43183638-d6a5-4261-969d-cfd851c05efa,Michelle Torres,6613b3da-90ad-43ad-96db-61178b421155,huge,"Abbott, Wilson and Turner",perfume oil,381.59,6,2289.54,2021-08-30 02:49:23.191686,"02187 Cameron Skyway
Hornemouth, CA 64078",East Darryl,Florida,Kazakhstan,47181,aaronanderson@example.net,361-626-6992,Credit Card,pending
d8e2af98-6b16-486a-8697-a419edd629cf,2761ea3e-d498-4909-9994-fdbb7804e7f8,Jennifer Johnson,387cd4b4-4d95-4a29-9d6f-1578e8ffbaf7,customer,Harrison and Sons,perfume oil,480.6,1,480.6,2020-12-04 23:02:40.315490,"2078 Rodriguez Mission
East Katrina, TX 02434",Jamestown,Utah,Brunei Darussalam,53729,yclark@example.com,+1-340-243-9321x624,PayPal,completed
064f6266-66df-4ec2-8ca7-6a192111218e,8382411c-4864-4a00-862e-bf1fe95fb154,Robert Black,8bb48499-68b1-42cf-9b8f-8fcbcba4cebc,car,Mckee-Caldwell,perfume oil,920.94,2,1841.88,2022-10-10 15:47:09.934140,"59729 Theodore Lane
Kellyton, DE 35034",New Amandamouth,New York,Algeria,85537,zwhite@example.com,218-679-4776x336,Debit Card,pending
d819ee5d-4b3f-4a6a-90e7-5d1be6e23c97,b7ebea78-3ae4-499a-92d9-4230f6ab2703,Stephen Cook,86cda1c9-7434-4b58-bff0-96c74acd7f95,again,Ruiz-Wells,perfume oil,73.68,1,73.68,2022-01-06 03:15:20.740703,"Unit 8225 Box 3963
DPO AE 70481",Andrewtown,New Mexico,Russian Federation,84689,colton17@example.com,(373)749-3472x313,PayPal,pending
75ecc5fc-c849-42e2-ae21-2d2fe96e6f66,13520fc5-53f7-4479-8122-fcc7f2be9a67,Daniel Benson,e75f06f8-8cdc-4f4b-84ec-58a852ed666b,religious,Smith-Coleman,perfume oil,272.64,3,817.92,2023-07-04 10:37:47.128405,"4599 Wright Junctions
Port Jamieberg, WY 81036",Jefferyville,North Carolina,Madagascar,24624,karen42@example.net,440-479-3056x0316,Credit Card,completed
75ecc5fc-c849-42e2-ae21-2d2fe96e6f66,13520fc5-53f7-4479-8122-fcc7f2be9a67,Daniel Benson,e75f06f8-8cdc-4f4b-84ec-58a852ed666b,religious,Smith-Coleman,perfume oil,272.64,3,817.92,2023-07-04 10:37:47.128405,"4599 Wright Junctions
Port Jamieberg, WY 81036",Jefferyville,North Carolina,Madagascar,24624,karen42@example.net,440-479-3056x0316,Credit Card,completed
b5ac737b-73cf-4ec0-9f07-50dbea1e3db4,b84f912a-e3b7-495c-9b3d-0b7bccfddea9,Timothy Simpson,74094096-a9e5-4b54-9182-2cf790a729d8,every,"Trujillo, Allen and Baker",perfume oil,879.33,4,3517.32,2023-08-25 02:03:35.952688,"USNV Smith
FPO AA 00878",Port Richardton,Wisconsin,Cook Islands,29262,kimberlycollins@example.net,(815)610-7927,Credit Card,pending
a88b1981-4c51-4835-89b5-d2c1a9681c81,67ea4cac-8d68-4491-bb4c-a75812bb5927,Robin Vaughn,5a4fd17f-7fea-48d2-9abf-443d615d27ae,executive,"Espinoza, Henry and Alvarado",perfume,237.04,2,474.08,2020-07-13 22:48:28.003905,"47697 Dylan Crescent Apt. 696
South Kyleborough, MP 29403",Dianaside,Hawaii,Hungary,60621,rsantos@example.com,319-615-8720x5393,PayPal,completed
cf94a5c1-3169-4cb1-8548-966f1b816066,8a0cf689-df61-4ad6-b9b8-3429ba01c698,Anna Garcia,f947c2ed-98a1-4e50-bd1f-8684759cd1fa,probably,"Cardenas, Ballard and Calhoun",perfume oil,825.49,8,6603.92,2021-05-09 13:51:13.258523,"USNS Proctor
FPO AA 80316",Villaville,Louisiana,Mauritania,23429,markpatel@example.com,561-995-2620,Debit Card,pending
6ab72f64-0a20-4609-9b86-eff763f2de97,dc5137ea-6c21-4a25-87fd-bb8d2c42adb5,Timothy Leonard,74a51c14-49f6-48a0-b83d-d121006e9ba8,trip,Garcia-Martin,perfume oil,817.92,5,4089.6,2021-04-03 15:02:48.234223,"58839 Pearson Way Suite 623
Coxberg, AS 41821",Port Adamburgh,Idaho,Turkey,45087,andrewbautista@example.org,390-206-8210x63156,Debit Card,pending
f605e622-9aaa-4cbb-9a1b-a4457915d45c,f6b35b3c-8419-4955-825d-90fdc4926c45,Kristin Skinner,0d200364-a876-431f-b196-108b1ed84fc3,federal,Fisher-Smith,perfume,355.58,3,1066.74,2020-02-19 22:41:59.888429,"75618 Ryan Ridge
South Christina, ID 23679",West Emilymouth,Idaho,Tanzania,06618,acevedoian@example.net,+1-292-573-8760x50384,PayPal,pending
163dd38d-56ef-4e39-8e7c-693913a7baac,0755d412-2d1d-45a4-882f-7d63e25e263f,Margaret Smith,a2b11346-2ccd-4ef2-975f-9ef25ba3bfce,response,Murphy-Brown,perfume oil,123.48,8,987.84,2020-12-16 10:32:37.779551,"832 Jessica Shoals
South Matthewborough, AS 73966",Choibury,California,French Guiana,99868,robert90@example.com,(773)979-1281,Debit Card,completed
5da9d1a0-6852-44f7-96b2-3cd1cac28561,315fc95c-189d-4267-8334-07288d1ec5a9,April Washington,2b2f9cea-be49-47a1-8bf5-378e83aabb4d,site,"Williams, Chen and Wong",perfume,413.66,1,413.66,2021-03-27 20:43:59.099535,"301 Ortiz Mill
Lake Erica, MO 88398",West Jimmyside,Idaho,Moldova,16555,huangrobert@example.net,416.564.8447x22466,Credit Card,pending
